Epoch , PRN , SvX , SvY , SvZ, PrM, PrSigmaM , GTx , GTy, GTz
817 , 19 , 14814557.062744 , -15838674.928456 , 15013084.733607 , 23765863.122836, 4.197094, -2710445.378784, -4279365.449287, 3862875.257175
817 , 24 , -22127957.075700 , -14965170.673053 , -1807714.339738 , 22872189.139013, 2.698132, -2710445.378784, -4279365.449287, 3862875.257175
817 , 25 , -14777235.311056 , -2958501.368647 , 21644559.581555 , 21524646.574209, 3.597509, -2710445.378784, -4279365.449287, 3862875.257175
817 , 29 , -24376187.338001 , 2175011.714234 , 10307209.298775 , 23501949.338263, 2.698132, -2710445.378784, -4279365.449287, 3862875.257175
818 , 2 , -6745747.614422 , -18818511.174017 , 18153070.744374 , 20776372.538074, 3.597509, -2710437.071791, -4279384.281659, 3862859.108414
818 , 5 , -2334385.339200 , -25876384.352419 , -5115191.284522 , 23386457.533849, 2.997925, -2710437.071791, -4279384.281659, 3862859.108414
818 , 6 , 5312987.788625 , -14160281.095500 , 21880168.382790 , 22054358.326174, 3.897302, -2710437.071791, -4279384.281659, 3862859.108414
818 , 12 , -11169398.722226 , -13870470.089731 , 19520803.563985 , 20211333.406222, 2.698132, -2710437.071791, -4279384.281659, 3862859.108414
818 , 19 , 14816458.838384 , -15839166.042388 , 15010734.134091 , 23766382.405605, 5.096472, -2710437.071791, -4279384.281659, 3862859.108414
818 , 24 , -22127614.051828 , -14965341.625779 , -1810800.816535 , 22872733.620450, 2.698132, -2710437.071791, -4279384.281659, 3862859.108414
818 , 25 , -14776996.403247 , -2961293.614997 , 21644368.547626 , 21524206.237191, 3.597509, -2710437.071791, -4279384.281659, 3862859.108414
818 , 29 , -24375030.621502 , 2174367.844042 , 10310064.837197 , 23501501.199556, 2.398340, -2710437.071791, -4279384.281659, 3862859.108414
819 , 2 , -6743804.036984 , -18817520.316332 , 18154879.446788 , 20776550.998647, 3.897302, -2710428.580905, -4279403.556908, 3862842.715244
819 , 5 , -2334039.405572 , -25877004.205466 , -5112110.838295 , 23385827.454830, 2.997925, -2710428.580905, -4279403.556908, 3862842.715244
819 , 6 , 5315276.454434 , -14158737.088790 , 21880617.131626 , 22054869.837867, 3.597509, -2710428.580905, -4279403.556908, 3862842.715244
819 , 12 , -11168917.592263 , -13872946.120102 , 19519352.100831 , 20211186.889970, 2.698132, -2710428.580905, -4279403.556908, 3862842.715244
819 , 19 , 14818360.299269 , -15839657.173841 , 15008383.208607 , 23766917.611211, 3.597509, -2710428.580905, -4279403.556908, 3862842.715244
819 , 24 , -22127270.710948 , -14965512.397372 , -1813887.255661 , 22873283.523522, 2.698132, -2710428.580905, -4279403.556908, 3862842.715244
819 , 25 , -14776757.660239 , -2964085.847753 , 21644177.043449 , 21523758.741548, 3.597509, -2710428.580905, -4279403.556908, 3862842.715244
819 , 29 , -24373873.609718 , 2173723.770418 , 10312920.155990 , 23501065.984013, 2.098547, -2710428.580905, -4279403.556908, 3862842.715244
820 , 2 , -6741860.214330 , -18816529.461265 , 18156687.781718 , 20776719.622376, 4.197094, -2710419.887835, -4279423.212842, 3862826.109578
820 , 5 , -2333693.524681 , -25877623.691009 , -5109030.282293 , 23385197.423490, 2.698132, -2710419.887835, -4279423.212842, 3862826.109578
820 , 6 , 5317565.261180 , -14157193.191281 , 21881065.417020 , 22055372.719307, 3.297717, -2710419.887835, -4279423.212842, 3862826.109578
820 , 12 , -11168436.641578 , -13875421.994649 , 19517900.215967 , 20211044.898418, 2.698132, -2710419.887835, -4279423.212842, 3862826.109578
820 , 19 , 14820261.445477 , -15840148.322807 , 15006031.957053 , 23767448.679702, 3.297717, -2710419.887835, -4279423.212842, 3862826.109578
820 , 24 , -22126927.053088 , -14965682.987796 , -1816973.657133 , 22873830.766049, 2.698132, -2710419.887835, -4279423.212842, 3862826.109578
820 , 25 , -14776519.082058 , -2966878.066718 , 21643985.069033 , 21523307.082301, 4.197094, -2710419.887835, -4279423.212842, 3862826.109578
820 , 29 , -24372716.302612 , 2173079.493295 , 10315775.255298 , 23500621.811953, 2.398340, -2710419.887835, -4279423.212842, 3862826.109578
821 , 2 , -6739916.146490 , -18815538.608899 , 18158495.749097 , 20776883.688559, 4.197094, -2710411.075978, -4279443.229132, 3862809.206382
821 , 5 , -2333347.696390 , -25878242.809037 , -5105949.616576 , 23384566.738834, 2.698132, -2710411.075978, -4279443.229132, 3862809.206382
821 , 6 , 5319854.208674 , -14155649.403108 , 21881513.238938 , 22055883.344092, 3.597509, -2710411.075978, -4279443.229132, 3862809.206382
821 , 12 , -11167955.870078 , -13877897.713417 , 19516447.909392 , 20210900.495688, 2.997925, -2710411.075978, -4279443.229132, 3862809.206382
821 , 19 , 14822162.276966 , -15840639.489199 , 15003680.379528 , 23767981.501059, 3.297717, -2710411.075978, -4279443.229132, 3862809.206382
821 , 24 , -22126583.078172 , -14965853.397177 , -1820060.020905 , 22874373.483379, 2.398340, -2710411.075978, -4279443.229132, 3862809.206382
821 , 25 , -14776280.668725 , -2969670.271630 , 21643792.624394 , 21522869.762947, 4.197094, -2710411.075978, -4279443.229132, 3862809.206382
821 , 29 , -24371558.700263 , 2172435.012621 , 10318630.134993 , 23500175.799910, 3.297717, -2710411.075978, -4279443.229132, 3862809.206382
822 , 2 , -6737971.833679 , -18814547.759294 , 18160303.348809 , 20777056.115323, 3.897302, -2710402.117105, -4279463.595639, 3862791.954372
822 , 5 , -2333001.920722 , -25878861.559521 , -5102868.841231 , 23383937.228207, 2.997925, -2710402.117105, -4279463.595639, 3862791.954372
822 , 6 , 5322143.296942 , -14154105.724264 , 21881960.597387 , 22056391.528727, 3.597509, -2710402.117105, -4279463.595639, 3862791.954372
822 , 12 , -11167475.277800 , -13880373.276271 , 19514995.181161 , 20210757.525809, 2.997925, -2710402.117105, -4279463.595639, 3862791.954372
822 , 19 , 14824062.793812 , -15841130.672966 , 15001328.475971 , 23768501.677084, 2.997925, -2710402.117105, -4279463.595639, 3862791.954372
822 , 24 , -22126238.786251 , -14966023.625462 , -1823146.346826 , 22874919.746664, 2.398340, -2710402.117105, -4279463.595639, 3862791.954372
822 , 25 , -14776042.420215 , -2972462.462674 , 21643599.709523 , 21522424.314446, 4.197094, -2710402.117105, -4279463.595639, 3862791.954372
822 , 29 , -24370400.802748 , 2171790.328499 , 10321484.794912 , 23499738.151420, 2.398340, -2710402.117105, -4279463.595639, 3862791.954372
823 , 2 , -6736027.275952 , -18813556.912518 , 18162110.580793 , 20777242.080665, 3.897302, -2710392.956887, -4279484.272029, 3862774.337257
823 , 5 , -2332656.197587 , -25879479.942448 , -5099787.956316 , 23383308.670319, 2.698132, -2710392.956887, -4279484.272029, 3862774.337257
823 , 6 , 5324432.525906 , -14152562.154813 , 21882407.492349 , 22056902.187119, 3.897302, -2710392.956887, -4279484.272029, 3862774.337257
823 , 12 , -11166994.864669 , -13882848.683253 , 19513542.031263 , 20210608.340852, 2.997925, -2710392.956887, -4279484.272029, 3862774.337257
823 , 19 , 14825962.995775 , -15841621.874079 , 14998976.246613 , 23769032.401700, 3.297717, -2710392.956887, -4279484.272029, 3862774.337257
823 , 24 , -22125894.177290 , -14966193.672721 , -1826232.634823 , 22875471.170058, 2.398340, -2710392.956887, -4279484.272029, 3862774.337257
823 , 25 , -14775804.336540 , -2975254.639689 , 21643406.324431 , 21521980.135959, 4.197094, -2710392.956887, -4279484.272029, 3862774.337257
823 , 29 , -24369242.610066 , 2171145.440733 , 10324339.235150 , 23499293.358677, 2.098547, -2710392.956887, -4279484.272029, 3862774.337257
824 , 2 , -6734082.473003 , -18812566.068573 , 18163917.445198 , 20777410.525561, 3.597509, -2710383.483956, -4279505.343272, 3862756.470513
824 , 5 , -2332310.526882 , -25880097.957819 , -5096706.961816 , 23382672.764799, 2.698132, -2710383.483956, -4279505.343272, 3862756.470513
824 , 6 , 5326721.895560 , -14151018.694773 , 21882853.923824 , 22057410.297137, 3.597509, -2710383.483956, -4279505.343272, 3862756.470513
824 , 12 , -11166514.630754 , -13885323.934115 , 19512088.459813 , 20210468.892691, 2.698132, -2710383.483956, -4279505.343272, 3862756.470513
824 , 19 , 14827862.882940 , -15842113.092465 , 14996623.691414 , 23769561.502069, 2.997925, -2710383.483956, -4279505.343272, 3862756.470513
824 , 24 , -22125549.251217 , -14966363.539061 , -1829318.884947 , 22876016.153543, 2.098547, -2710383.483956, -4279505.343272, 3862756.470513
824 , 25 , -14775566.417717 , -2978046.802479 , 21643212.469131 , 21521546.287424, 3.597509, -2710383.483956, -4279505.343272, 3862756.470513
824 , 29 , -24368084.122302 , 2170500.349387 , 10327193.455535 , 23498852.630783, 1.798755, -2710383.483956, -4279505.343272, 3862756.470513
825 , 2 , -6732137.425115 , -18811575.227544 , 18165723.941856 , 20777583.822483, 3.897302, -2710373.638254, -4279526.877856, 3862738.534105
825 , 5 , -2331964.908618 , -25880715.605598 , -5093625.857864 , 23382036.320540, 2.698132, -2710373.638254, -4279526.877856, 3862738.534105
825 , 6 , 5329011.405805 , -14149475.344215 , 21883299.891796 , 22057919.944063, 3.597509, -2710373.638254, -4279526.877856, 3862738.534105
825 , 12 , -11166034.575982 , -13887799.028924 , 19510634.466781 , 20210326.810411, 2.997925, -2710373.638254, -4279526.877856, 3862738.534105
825 , 19 , 14829762.455249 , -15842604.328079 , 14994270.810439 , 23770090.936732, 3.297717, -2710373.638254, -4279526.877856, 3862738.534105
825 , 24 , -22125204.008070 , -14966533.224453 , -1832405.097022 , 22876565.675685, 1.798755, -2710373.638254, -4279526.877856, 3862738.534105
825 , 25 , -14775328.663725 , -2980838.951193 , 21643018.143616 , 21521105.617031, 3.897302, -2710373.638254, -4279526.877856, 3862738.534105
825 , 29 , -24366925.339487 , 2169855.054399 , 10330047.456051 , 23498411.346652, 1.798755, -2710373.638254, -4279526.877856, 3862738.534105
826 , 2 , -6730192.132182 , -18810584.389486 , 18167530.070780 , 20777753.925243, 3.597509, -2710363.475439, -4279548.555536, 3862720.825235
826 , 5 , -2331619.342793 , -25881332.885731 , -5090544.644678 , 23381414.078806, 2.997925, -2710363.475439, -4279548.555536, 3862720.825235
826 , 6 , 5331301.056656 , -14147932.103152 , 21883745.396260 , 22058428.211270, 3.897302, -2710363.475439, -4279548.555536, 3862720.825235
826 , 12 , -11165554.700328 , -13890273.967598 , 19509180.052219 , 20210186.315329, 2.997925, -2710363.475439, -4279548.555536, 3862720.825235
826 , 19 , 14831661.712748 , -15843095.580826 , 14991917.603711 , 23770616.896365, 3.597509, -2710363.475439, -4279548.555536, 3862720.825235
826 , 24 , -22124858.447781 , -14966702.729011 , -1835491.271009 , 22877117.412575, 2.098547, -2710363.475439, -4279548.555536, 3862720.825235
826 , 25 , -14775091.074560 , -2983631.085782 , 21642823.347892 , 21520659.344060, 3.897302, -2710363.475439, -4279548.555536, 3862720.825235
826 , 29 , -24365766.261705 , 2169209.555752 , 10332901.236548 , 23497978.855478, 2.098547, -2710363.475439, -4279548.555536, 3862720.825235
827 , 2 , -6728246.594367 , -18809593.554432 , 18169335.831906 , 20777925.288145, 3.297717, -2710353.067838, -4279570.380903, 3862703.288438
827 , 5 , -2331273.829220 , -25881949.798279 , -5087463.321981 , 23380772.406856, 2.698132, -2710353.067838, -4279570.380903, 3862703.288438
827 , 6 , 5333590.847931 , -14146388.971694 , 21884190.437197 , 22058941.038575, 3.597509, -2710353.067838, -4279570.380903, 3862703.288438
827 , 12 , -11165075.003794 , -13892748.750114 , 19507725.216121 , 20210038.704292, 2.997925, -2710353.067838, -4279570.380903, 3862703.288438
827 , 19 , 14833560.655282 , -15843586.850725 , 14989564.071322 , 23771144.403418, 3.297717, -2710353.067838, -4279570.380903, 3862703.288438
827 , 24 , -22124512.570333 , -14966872.052758 , -1838577.406970 , 22877658.721073, 1.798755, -2710353.067838, -4279570.380903, 3862703.288438
827 , 25 , -14774853.650261 , -2986423.205913 , 21642628.081975 , 21520222.726191, 4.197094, -2710353.067838, -4279570.380903, 3862703.288438
827 , 29 , -24364606.888934 , 2168563.853367 , 10335754.797143 , 23497536.252612, 1.798755, -2710353.067838, -4279570.380903, 3862703.288438
828 , 2 , -6726300.811644 , -18808602.722449 , 18171141.225206 , 20778097.346929, 2.997925, -2710342.490953, -4279592.523304, 3862685.832520
828 , 5 , -2330928.368048 , -25882566.343136 , -5084381.890198 , 23380146.417364, 2.698132, -2710342.490953, -4279592.523304, 3862685.832520
828 , 6 , 5335880.779741 , -14144845.949795 , 21884635.014616 , 22059447.074543, 3.597509, -2710342.490953, -4279592.523304, 3862685.832520
828 , 12 , -11164595.486418 , -13895223.376244 , 19506269.958604 , 20209901.683405, 2.997925, -2710342.490953, -4279592.523304, 3862685.832520
828 , 19 , 14835459.282866 , -15844078.137684 , 14987210.213320 , 23771672.915829, 3.297717, -2710342.490953, -4279592.523304, 3862685.832520
828 , 24 , -22124166.375772 , -14967041.195667 , -1841663.504625 , 22878210.914628, 1.798755, -2710342.490953, -4279592.523304, 3862685.832520
828 , 25 , -14774616.390798 , -2989215.311764 , 21642432.345860 , 21519779.613905, 4.197094, -2710342.490953, -4279592.523304, 3862685.832520
828 , 29 , -24363447.221268 , 2167917.947249 , 10338608.137658 , 23497096.139747, 1.798755, -2710342.490953, -4279592.523304, 3862685.832520
829 , 2 , -6724354.784076 , -18807611.893597 , 18172946.250622 , 20778273.749379, 2.698132, -2710331.668581, -4279614.913098, 3862668.537962
829 , 5 , -2330582.959035 , -25883182.520349 , -5081300.349140 , 23379511.576951, 2.698132, -2710331.668581, -4279614.913098, 3862668.537962
829 , 6 , 5338170.851954 , -14143303.037551 , 21885079.128497 , 22059954.137929, 3.897302, -2710331.668581, -4279614.913098, 3862668.537962
829 , 12 , -11164116.148089 , -13897697.846130 , 19504814.279608 , 20209756.703780, 2.997925, -2710331.668581, -4279614.913098, 3862668.537962
829 , 19 , 14837357.595440 , -15844569.441654 , 14984856.029780 , 23772205.768803, 3.297717, -2710331.668581, -4279614.913098, 3862668.537962
829 , 24 , -22123819.863992 , -14967210.157891 , -1844749.564084 , 22878757.259683, 1.798755, -2710331.668581, -4279614.913098, 3862668.537962
829 , 25 , -14774379.296190 , -2992007.403137 , 21642236.139559 , 21519340.548102, 4.197094, -2710331.668581, -4279614.913098, 3862668.537962
829 , 29 , -24362287.258754 , 2167271.837359 , 10341461.258032 , 23496658.553521, 1.798755, -2710331.668581, -4279614.913098, 3862668.537962
830 , 2 , -6722408.511598 , -18806621.067906 , 18174750.908182 , 20778443.906828, 2.698132, -2710320.489161, -4279637.581244, 3862651.382754
830 , 5 , -2330237.602282 , -25883798.329853 , -5078218.699047 , 23378884.297976, 2.398340, -2710320.489161, -4279637.581244, 3862651.382754
830 , 6 , 5340461.064551 , -14141760.234983 , 21885522.778835 , 22060457.662176, 4.796679, -2710320.489161, -4279637.581244, 3862651.382754
830 , 12 , -11163636.988880 , -13900172.159528 , 19503358.179242 , 20209618.671521, 2.997925, -2710320.489161, -4279637.581244, 3862651.382754
830 , 19 , 14839255.593057 , -15845060.762574 , 14982501.520679 , 23772732.678136, 3.297717, -2710320.489161, -4279637.581244, 3862651.382754
830 , 24 , -22123473.035032 , -14967378.939397 , -1847835.585183 , 22879306.959205, 2.098547, -2710320.489161, -4279637.581244, 3862651.382754
830 , 25 , -14774142.366438 , -2994799.479979 , 21642039.463076 , 21518902.724252, 4.197094, -2710320.489161, -4279637.581244, 3862651.382754
830 , 29 , -24361127.001433 , 2166625.523668 , 10344314.158224 , 23496221.042606, 2.098547, -2710320.489161, -4279637.581244, 3862651.382754
831 , 2 , -6720461.994329 , -18805630.245432 , 18176555.197809 , 20778614.813971, 2.398340, -2710308.939683, -4279660.472779, 3862634.436447
831 , 5 , -2329892.297701 , -25884413.771649 , -5075136.939898 , 23378256.563605, 2.698132, -2710308.939683, -4279660.472779, 3862634.436447
831 , 6 , 5342751.417354 , -14140217.542208 , 21885965.965607 , 22060968.217870, 3.897302, -2710308.939683, -4279660.472779, 3862634.436447
831 , 12 , -11163158.008714 , -13902646.316529 , 19501901.657464 , 20209472.977950, 2.997925, -2710308.939683, -4279660.472779, 3862634.436447
831 , 19 , 14841153.275717 , -15845552.100395 , 14980146.686032 , 23773249.534048, 3.897302, -2710308.939683, -4279660.472779, 3862634.436447
831 , 24 , -22123125.888869 , -14967547.540231 , -1850921.567892 , 22879857.093742, 2.098547, -2710308.939683, -4279660.472779, 3862634.436447
831 , 25 , -14773905.601533 , -2997591.542311 , 21641842.316410 , 21518458.460359, 4.197094, -2710308.939683, -4279660.472779, 3862634.436447
831 , 29 , -24359966.449342 , 2165979.006145 , 10347166.838196 , 23495781.558127, 1.798755, -2710308.939683, -4279660.472779, 3862634.436447
832 , 2 , -6718515.232252 , -18804639.426248 , 18178359.119467 , 20778787.063883, 2.398340, -2710297.007327, -4279683.553420, 3862617.745702
832 , 5 , -2329547.045120 , -25885028.845743 , -5072055.071692 , 23377621.777080, 2.997925, -2710297.007327, -4279683.553420, 3862617.745702
832 , 6 , 5345041.910441 , -14138674.959202 , 21886408.688816 , 22061477.742659, 3.597509, -2710297.007327, -4279683.553420, 3862617.745702
832 , 12 , -11162679.207610 , -13905120.316940 , 19500444.714378 , 20209334.054164, 3.297717, -2710297.007327, -4279683.553420, 3862617.745702
832 , 19 , 14843050.643134 , -15846043.455079 , 14977791.526122 , 23773785.739416, 3.897302, -2710297.007327, -4279683.553420, 3862617.745702
832 , 24 , -22122778.425430 , -14967715.960511 , -1854007.512169 , 22880405.586293, 2.098547, -2710297.007327, -4279683.553420, 3862617.745702
832 , 25 , -14773669.001500 , -3000383.589872 , 21641644.699581 , 21518026.026480, 4.197094, -2710297.007327, -4279683.553420, 3862617.745702
832 , 29 , -24358805.602554 , 2165332.284734 , 10350019.297833 , 23495345.840614, 1.798755, -2710297.007327, -4279683.553420, 3862617.745702
833 , 2 , -6716568.225468 , -18803648.610385 , 18180162.673116 , 20778960.694636, 2.398340, -2710284.980009, -4279706.766079, 3862601.189098
833 , 5 , -2329201.844650 , -25885643.552082 , -5068973.094592 , 23376988.968168, 2.997925, -2710284.980009, -4279706.766079, 3862601.189098
833 , 6 , 5347332.543745 , -14137132.486010 , 21886850.948457 , 22061982.646538, 3.597509, -2710284.980009, -4279706.766079, 3862601.189098
833 , 12 , -11162200.585531 , -13907594.160809 , 19498987.349950 , 20209187.506909, 3.297717, -2710284.980009, -4279706.766079, 3862601.189098
833 , 19 , 14844947.695556 , -15846534.826560 , 14975436.040743 , 23774307.730040, 4.197094, -2710284.980009, -4279706.766079, 3862601.189098
833 , 24 , -22122430.644774 , -14967884.200174 , -1857093.417892 , 22880957.555652, 2.098547, -2710284.980009, -4279706.766079, 3862601.189098
833 , 25 , -14773432.566314 , -3003175.622842 , 21641446.612577 , 21517581.502720, 4.197094, -2710284.980009, -4279706.766079, 3862601.189098
833 , 29 , -24357644.461094 , 2164685.359445 , 10352871.537120 , 23494908.488542, 1.798755, -2710284.980009, -4279706.766079, 3862601.189098
834 , 2 , -6714620.973845 , -18802657.797894 , 18181965.858784 , 20779125.859798, 2.398340, -2710272.838200, -4279730.093698, 3862584.733326
834 , 5 , -2328856.696152 , -25886257.890664 , -5065891.008625 , 23376354.897207, 2.698132, -2710272.838200, -4279730.093698, 3862584.733326
834 , 6 , 5349623.317205 , -14135590.122688 , 21887292.744515 , 22062487.477275, 3.597509, -2710272.838200, -4279730.093698, 3862584.733326
834 , 12 , -11161722.142495 , -13910067.847953 , 19497529.564275 , 20209047.187144, 2.997925, -2710272.838200, -4279730.093698, 3862584.733326
834 , 19 , 14846844.432784 , -15847026.214787 , 14973080.230104 , 23774836.239984, 3.897302, -2710272.838200, -4279730.093698, 3862584.733326
834 , 24 , -22122082.546810 , -14968052.259361 , -1860179.285069 , 22881506.467079, 1.798755, -2710272.838200, -4279730.093698, 3862584.733326
834 , 25 , -14773196.296003 , -3005967.640913 , 21641248.055419 , 21517146.782912, 3.897302, -2710272.838200, -4279730.093698, 3862584.733326
834 , 29 , -24356483.025014 , 2164038.230184 , 10355723.556001 , 23494469.577729, 1.798755, -2710272.838200, -4279730.093698, 3862584.733326
835 , 2 , -6712673.477684 , -18801666.988850 , 18183768.676308 , 20779303.992819, 2.398340, -2710260.399192, -4279753.471407, 3862568.445740
835 , 5 , -2328511.599671 , -25886871.861448 , -5062808.813925 , 23375725.979953, 2.997925, -2710260.399192, -4279753.471407, 3862568.445740
835 , 6 , 5351914.230721 , -14134047.869305 , 21887734.076978 , 22062994.178702, 3.297717, -2710260.399192, -4279753.471407, 3862568.445740
835 , 12 , -11161243.878469 , -13912541.378379 , 19496071.357346 , 20208904.531401, 2.997925, -2710260.399192, -4279753.471407, 3862568.445740
835 , 19 , 14848740.854907 , -15847517.619704 , 14970724.094145 , 23775356.747711, 4.197094, -2710260.399192, -4279753.471407, 3862568.445740
835 , 24 , -22121734.131575 , -14968220.138038 , -1863265.113570 , 22882058.733285, 2.098547, -2710260.399192, -4279753.471407, 3862568.445740
835 , 25 , -14772960.190551 , -3008759.644187 , 21641049.028101 , 21516706.447361, 3.897302, -2710260.399192, -4279753.471407, 3862568.445740
835 , 29 , -24355321.294376 , 2163390.897006 , 10358575.354359 , 23494034.930717, 1.798755, -2710260.399192, -4279753.471407, 3862568.445740
836 , 2 , -6710725.736769 , -18800676.183294 , 18185571.125760 , 20779476.869864, 2.398340, -2710247.609272, -4279776.902252, 3862552.311156
836 , 5 , -2328166.555031 , -25887485.464445 , -5059726.510471 , 23375093.616329, 2.698132, -2710247.609272, -4279776.902252, 3862552.311156
836 , 6 , 5354205.284247 , -14132505.725910 , 21888174.945833 , 22063505.202592, 3.897302, -2710247.609272, -4279776.902252, 3862552.311156
836 , 12 , -11160765.793414 , -13915014.752030 , 19494612.729204 , 20208761.121831, 2.698132, -2710247.609272, -4279776.902252, 3862552.311156
836 , 19 , 14850636.961731 , -15848009.041261 , 14968367.633070 , 23775888.464960, 4.197094, -2710247.609272, -4279776.902252, 3862552.311156
836 , 24 , -22121385.398989 , -14968387.836335 , -1866350.903383 , 22882609.038677, 1.798755, -2710247.609272, -4279776.902252, 3862552.311156
836 , 25 , -14772724.249963 , -3011551.632562 , 21640849.530633 , 21516265.635894, 3.597509, -2710247.609272, -4279776.902252, 3862552.311156
836 , 29 , -24354159.269216 , 2162743.359773 , 10361426.932187 , 23493598.617167, 1.798755, -2710247.609272, -4279776.902252, 3862552.311156
837 , 2 , -6708777.751240 , -18799685.381272 , 18187373.207069 , 20779651.006967, 2.098547, -2710234.444866, -4279800.364154, 3862536.271763
837 , 5 , -2327821.562314 , -25888098.699604 , -5056644.098427 , 23374467.910362, 2.698132, -2710234.444866, -4279800.364154, 3862536.271763
837 , 6 , 5356496.477827 , -14130963.692485 , 21888615.351087 , 22064009.426358, 4.197094, -2710234.444866, -4279800.364154, 3862536.271763
837 , 12 , -11160287.887371 , -13917487.968760 , 19493153.679907 , 20208622.584522, 2.698132, -2710234.444866, -4279800.364154, 3862536.271763
837 , 19 , 14852532.753363 , -15848500.479403 , 14966010.846797 , 23776414.853976, 3.897302, -2710234.444866, -4279800.364154, 3862536.271763
837 , 24 , -22121036.349085 , -14968555.354221 , -1869436.654398 , 22883162.422036, 1.798755, -2710234.444866, -4279800.364154, 3862536.271763
837 , 25 , -14772488.474239 , -3014343.605997 , 21640649.563017 , 21515820.117878, 3.597509, -2710234.444866, -4279800.364154, 3862536.271763
837 , 29 , -24352996.949590 , 2162095.618536 , 10364278.289389 , 23493164.790779, 1.798755, -2710234.444866, -4279800.364154, 3862536.271763
838 , 2 , -6706829.521115 , -18798694.582835 , 18189174.920207 , 20779824.793442, 2.098547, -2710221.030441, -4279823.964151, 3862520.320075
838 , 5 , -2327476.621372 , -25888711.566941 , -5053561.577725 , 23373834.958472, 2.098547, -2710221.030441, -4279823.964151, 3862520.320075
838 , 6 , 5358787.811261 , -14129421.769160 , 21889055.292713 , 22064519.563318, 4.197094, -2710221.030441, -4279823.964151, 3862520.320075
838 , 12 , -11159810.160279 , -13919961.028605 , 19491694.209442 , 20208478.880322, 2.398340, -2710221.030441, -4279823.964151, 3862520.320075
838 , 19 , 14854428.229766 , -15848991.934077 , 14963653.735384 , 23776935.793389, 3.897302, -2710221.030441, -4279823.964151, 3862520.320075
838 , 24 , -22120686.981833 , -14968722.691754 , -1872522.366571 , 22883716.029239, 1.798755, -2710221.030441, -4279823.964151, 3862520.320075
838 , 25 , -14772252.863417 , -3017135.564137 , 21640449.125274 , 21515391.314941, 2.698132, -2710221.030441, -4279823.964151, 3862520.320075
838 , 29 , -24351834.335532 , 2161447.673230 , 10367129.425940 , 23492729.093101, 1.798755, -2710221.030441, -4279823.964151, 3862520.320075
839 , 2 , -6704881.046402 , -18797703.788049 , 18190976.265132 , 20779999.486465, 2.098547, -2710207.365827, -4279847.639729, 3862504.459321
839 , 5 , -2327131.732175 , -25889324.066421 , -5050478.948516 , 23373203.522612, 2.398340, -2710207.365827, -4279847.639729, 3862504.459321
839 , 6 , 5361079.284577 , -14127879.955939 , 21889494.770708 , 22065030.937945, 4.197094, -2710207.365827, -4279847.639729, 3862504.459321
839 , 12 , -11159332.612137 , -13922433.931436 , 19490234.317877 , 20208337.897489, 2.398340, -2710207.365827, -4279847.639729, 3862504.459321
839 , 19 , 14856323.390830 , -15849483.405226 , 14961296.298962 , 23777461.860430, 3.597509, -2710207.365827, -4279847.639729, 3862504.459321
839 , 24 , -22120337.297183 , -14968889.849022 , -1875608.039849 , 22884269.373100, 1.798755, -2710207.365827, -4279847.639729, 3862504.459321
839 , 25 , -14772017.417450 , -3019927.507294 , 21640248.217391 , 21514952.040678, 2.398340, -2710207.365827, -4279847.639729, 3862504.459321
839 , 29 , -24350671.427119 , 2160799.523842 , 10369980.341710 , 23492299.116897, 1.798755, -2710207.365827, -4279847.639729, 3862504.459321
840 , 2 , -6702932.327124 , -18796712.996951 , 18192777.241828 , 20780172.296747, 2.098547, -2710193.410271, -4279871.408614, 3862488.714815
840 , 5 , -2326786.894740 , -25889936.198010 , -5047396.210909 , 23372577.972181, 2.398340, -2710193.410271, -4279871.408614, 3862488.714815
840 , 6 , 5363370.897744 , -14126338.252851 , 21889933.785068 , 22065540.099219, 4.197094, -2710193.410271, -4279871.408614, 3862488.714815
840 , 12 , -11158855.242949 , -13924906.677174 , 19488774.005247 , 20208199.813278, 2.398340, -2710193.410271, -4279871.408614, 3862488.714815
840 , 19 , 14858218.236537 , -15849974.892809 , 14958938.537555 , 23777989.608667, 3.597509, -2710193.410271, -4279871.408614, 3862488.714815
840 , 24 , -22119987.295137 , -14969056.826038 , -1878693.674168 , 22884822.615731, 1.798755, -2710193.410271, -4279871.408614, 3862488.714815
840 , 25 , -14771782.136365 , -3022719.435226 , 21640046.839381 , 21514514.165021, 2.698132, -2710193.410271, -4279871.408614, 3862488.714815
840 , 29 , -24349508.224360 , 2160151.170285 , 10372831.036738 , 23491864.538595, 2.098547, -2710193.410271, -4279871.408614, 3862488.714815
841 , 2 , -6700983.363334 , -18795722.209594 , 18194577.850251 , 20780344.478379, 2.398340, -2710179.135184, -4279895.252377, 3862473.126761
841 , 5 , -2326442.108961 , -25890547.961712 , -5044313.364876 , 23371948.825881, 2.398340, -2710179.135184, -4279895.252377, 3862473.126761
841 , 6 , 5365662.650723 , -14124796.659932 , 21890372.335788 , 22066045.054328, 4.796679, -2710179.135184, -4279895.252377, 3862473.126761
841 , 12 , -11158378.052690 , -13927379.265785 , 19487313.271567 , 20208061.117868, 2.698132, -2710179.135184, -4279895.252377, 3862473.126761
841 , 19 , 14860112.766874 , -15850466.396774 , 14956580.451197 , 23778516.448077, 3.597509, -2710179.135184, -4279895.252377, 3862473.126761
